lemma,count
bistro,2
weight,2
brandy,2
song,2
invincible,2
aztecas,2
slanger,1
hall,1
slave,1
average,1
plug,1
cannon,1
museum,1
jeff,1
lonely,1
moustache,1
emerge,1
shoulda,1
heater,1
northern,1
mexicans,1
mix,1
groves,1
grave,1
creep,1
lockup,1
breeze,1
sauté,1
loaded,1
ten,1
teacher,1
technical,1
hardcore,1
melee,1
perform,1
swimming,1
undetected,1
suitable,1
shadow,1
remain,1
line,1
scuse,1
available,1
coh,1
nee,1
kay,1
shun,1
communication,1
obviously,1
outrageous,1
scenic,1
minus,1
furious,1
bicycle,1
fo,1
ammu,1
nation,1
constant,1
defend,1
flash,1
cemetery,1
leavin,1
makin,1
runnin,1
breathe,1
mexican,1
fear,1
loving,1
undercover,1
training,1
duty,1
hallucinating,1
investigator,1
locate,1
kindly,1
barrio,1
willy,1
shred,1
highway,1
harsh,1
mad,1
err,1
view,1
whipping,1
ouch,1
breakin,1
heroic,1
diner,1
riiight,1
wha,1
advice,1
rejection,1
tail,1
doherty,1
spacehead,1
transform,1
study,1
accounting,1
decorate,1
stuck,1
honestly,1
shortly,1
blue,1
merit,1
identify,1
correctly,1
highly,1
suspicious,1
firm,1
dosage,1
ooohhh,1
petty,1
bleep,1
insanity,1
laugh,1
drawer,1
coolio,1
info,1
prob,1
hurry,1
seat,1
headlock,1
mouth,1
weld,1
silencer,1
holler,1
headin,1
busting,1
staggering,1
sherm,1
sup,1
support,1
quiet,1
flat,1
offence,1
wherever,1
safely,1
bait,1
tryin,1
dodge,1
brown,1
jelly,1
bean,1
harbour,1
condom,1
horror,1
chinese,1
bump,1
wit,1
separate,1
giant,1
modify,1
flats,1
wang,1
cars,1
admire,1
direct,1
approach,1
manifold,1
pudding,1
third,1
yayo,1
usher,1
proper,1
injury,1
knowin,1
givin,1
heebie,1
jeebie,1
tennis,1
court,1
motivate,1
clearly,1
startle,1
sudden,1
entry,1
bunker,1
sweep,1
routine,1
alternative,1
thermal,1
goggle,1
installation,1
deactivate,1
exterior,1
aid,1
bay,1
directly,1
canyon,1
narrowly,1
hardly,1
knowledge,1
sacred,1
whoever,1
fledge,1
squeal,1
playing,1
quarry,1
blueprint,1
divert,1
consist,1
cctv,1
reader,1
weak,1
link,1
human,1
keycard,1
naughty,1
worm,1
punish,1
size,1
input,1
source,1
deception,1
bingo,1
stripes,1
regular,1
julius,1
thruway,1
six,1
instruction,1
logo,1
forty,1
seven,1
dragon,1
sunglass,1
counterfeit,1
camp,1
farmer,1
aproach,1
suspicion,1
sayin,1
petrol,1
result,1
doorway,1
chainsaw,1
relaxing,1
vouch,1
request,1
straighten,1
backdoor,1
staff,1
ill,1
stage,1
multi,1
flow,1
marketing,1
shittin,1
insane,1
cameo,1
unannounced,1
bustin,1
cart,1
stab,1
ought,1
promise,1
reinforce,1
swat,1
tank,1
easily,1
lounge,1
console,1
flip,1
quit,1
subtle,1
rockstar,1
crackin,1
owner,1
barber,1
reece,1
skinny,1
graffiti,1
basketball,1
fiend,1
addict,1
idlewood,1
ooo,1
afternoon,1
taco,1
cluckin,1
bell,1
beef,1
kilo,1
tray,1
pencil,1
whip,1
null,1
void,1
till,1
overlook,1
bed,1
ninja,1
everyday,1
brew,1
yeeaahh,1
intelligent,1
genius,1
sixth,1
lyric,1
horrible,1
dad,1
pork,1
ease,1
roller,1
feddy,1
chump,1
slang,1
jinx,1
comin,1
mac,1
ak,1
gunman,1
shotgun,1
driving,1
shooting,1
chit,1
chat,1
bia,1
pin,1
pronto,1
tripping,1
unfinished,1
dressed,1
willowfield,1
perpetrate,1
stall,1
talkin,1
weasel,1
graveyard,1
kane,1
armour,1
copy,1
porno,1
unite,1
argue,1
amongst,1
official,1
vote,1
representative,1
strictly,1
per,1
hover,1
pavement,1
woo,1
hittin,1
doubt,1
crossroad,1
commerce,1
perpetrator,1
healthy,1
pipe,1
boil,1
wig,1
sew,1
shirt,1
mister,1
uppity,1
writing,1
hammer,1
secure,1
debt,1
accident,1
cuz,1
bam,1
naïve,1
thin,1
tacos,1
discussion,1
cheese,1
soda,1
gettin,1
tor,1
smokey,1
boulevard,1
nonetheless,1
accidentally,1
soften,1
versa,1
casanova,1
nosey,1
scoop,1
sticky,1
bud,1
fresh,1
plantation,1
talking,1
soy,1
grando,1
smokio,1
grass,1
coughio,1
weedo,1
patio,1
deeply,1
clock,1
blasting,1
return,1
burst,1
barrier,1
halt,1
slam,1
advertising,1
motorway,1
passin,1
blunt,1
pad,1
inhale,1
polish,1
lap,1
bleeding,1
sparkle,1
paranoid,1
lieutenant,1
lordship,1
housework,1
bin,1
quality,1
merchandise,1
proudly,1
serve,1
narrow,1
hypocrite,1
senseless,1
killing,1
southside,1
mindless,1
macho,1
development,1
snowball,1
worthless,1
bore,1
talent,1
lack,1
client,1
attorney,1
fit,1
custom,1
spring,1
popular,1
compete,1
wire,1
delay,1
contest,1
que,1
honda,1
hopping,1
skin,1
carnal,1
vialpando,1
heeeyyy,1
carrucha,1
risk,1
pot,1
safos,1
sin,1
ssshhh,1
rumour,1
stink,1
twice,1
trunk,1
gasoline,1
vein,1
familia,1
score,1
puta,1
ghetto,1
mentality,1
pant,1
bouncer,1
mira,1
wide,1
inbound,1
binocular,1
deserve,1
soft,1
weep,1
leader,1
crimp,1
loading,1
unlocked,1
docks,1
certain,1
shopping,1
ram,1
wrecked,1
tyre,1
jail,1
danger,1
sanity,1
slanging,1
orale,1
veterano,1
carnale,1
pendejos,1
homies,1
viper,1
nest,1
tough,1
sleeve,1
sunny,1
squat,1
vago,1
vamano,1
muchachos,1
thirsty,1
chinga,1
tu,1
madre,1
dissin,1
flores,1
thief,1
listening,1
freestyle,1
bathroom,1
ghost,1
become,1
reciter,1
hot,1
rather,1
crampin,1
blackball,1
communicator,1
frown,1
sad,1
attend,1
ceremony,1
slide,1
bombastic,1
bikinis,1
chronicler,1
struggle,1
moses,1
uuuuuuuupppp,1
waist,1
alkie,1
royalty,1
bend,1
plenty,1
muchachas,1
scrawny,1
soap,1
boo,1
unscheduled,1
respected,1
height,1
address,1
gangbanging,1
burning,1
moral,1
poor,1
status,1
quo,1
sidewalk,1
tribe,1
tool,1
asse,1
cheap,1
dockland,1
ed,1
gunshot,1
wound,1
await,1
trial,1
grease,1
dick,1
behave,1
loyalty,1
feminine,1
fork,1
cookie,1
jar,1
whistle,1
tune,1
internal,1
affairs,1
visit,1
testify,1
hush,1
supply,1
gooder,1
evil,1
poison,1
career,1
present,1
financial,1
liberal,1
affair,1
journalist,1
rummage,1
bonnet,1
despite,1
effort,1
ruined,1
aldea,1
malvada,1
disappear,1
us,1
rookie,1
slowly,1
chuck,1
firetruck,1
angry,1
forgot,1
cock,1
explosion,1
lighting,1
fifty,1
cigarette,1
certainly,1
somehow,1
necessary,1
disagree,1
method,1
manipulate,1
testimony,1
fed,1
hmmm,1
sleeping,1
curl,1
shower,1
comfortably,1
stoolie,1
awright,1
scum,1
leant,1
refraction,1
tanner,1
motorcade,1
sheriff,1
crappy,1
derek,1
cab,1
steering,1
handbrake,1
compare,1
heading,1
column,1
semi,1
tap,1
shoulder,1
fireman,1
appliance,1
promote,1
congratulation,1
thrill,1
racketeering,1
narcotic,1
sexual,1
conspire,1
ralph,1
supposedly,1
unrelated,1
incident,1
retract,1
statement,1
disappearance,1
